First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
duckduckgo / organic,/oferte-pe-jar,1,,1,,1,
duckduckgo / organic,/paste-2026-ml,1,,1,,1,
duckduckgo / organic,/paste-2026-o,2,1,1,,2,1
duckduckgo / organic,/roata-norocului-casino,2,,1,,3,
duckduckgo / organic,/slot/american-poker-ii,1,0,1,,1,0
duckduckgo / organic,/slot/book-of-ra-clasic,1,,1,,1,
duckduckgo / organic,/slot/fruit-cocktail,1,-0.75,1,,4,-0.9130434782608695
duckduckgo / organic,/sloturi,5,0.6666666666666666,1,,18,5
duckduckgo / organic,/sloturi/page/2,1,,1,,3,
google / organic,/bonus-casino-exclusiv/superbet-bonus-fara-depunere,4,-0.5,1,-0.8,4,-0.5
google / organic,/bonus-casino-exclusiv/winner-bonus-fara-depunere,2,-0.75,1,-0.8,2,-0.75
google / organic,/bonus-casino-standard/bonus-fara-depunere-betmen,4,-0.42857142857142855,1,0,4,-0.42857142857142855
google / organic,/bonus-casino-standard/bonus-fara-depunere-favbet,3,-0.5714285714285714,1,-0.8333333333333334,3,-0.5714285714285714
google / organic,/bonus-casino-standard/bonus-lady-casino,1,-0.6666666666666666,1,0,1,-0.6666666666666666
google / organic,/bonus-casino-standard/bonusuri-totogaming,3,-0.4,1,-0.6666666666666666,3,-0.4
google / organic,/bonus-casino-standard/cod-bonus-gameworld,3,-0.5714285714285714,1,-0.6666666666666666,3,-0.5714285714285714
google / organic,/bonus-casino-standard/cod-bonus-maxbet,1,-0.6666666666666666,1,,1,-0.6666666666666666
google / organic,/cazinou/betmen,3,-0.8125,1,-0.6666666666666666,3,-0.8125
google / organic,/cazinou/game-world-casino,3,2,1,0,3,2
google / organic,/cazinou/hot-spins,2,0,1,,2,0
google / organic,/cazinou/king-casino,10,-0.7222222222222222,1,-0.9642857142857143,10,-0.7222222222222222
google / organic,/cazinou/lucky-seven,2,-0.5,1,-0.5,2,-0.5
google / organic,/cazinou/maxbet,2,,1,,2,
google / organic,/cazinou/maxwin,2,-0.6666666666666666,1,-0.6666666666666666,2,-0.6666666666666666
google / organic,/cazinou/mr-bit,5,0.25,1,,5,0.25
google / organic,/cazinou/mr-play,15,0.15384615384615385,1,-0.5,16,0.23076923076923078
google / organic,/cazinou/royal-slots,2,-0.7777777777777778,1,-0.8571428571428571,2,-0.7777777777777778
google / organic,/cazinou/vlad-cazino,1,-0.75,1,0,1,-0.75
google / organic,/cazinouri-online-care-platesc-bine,5,-0.375,1,-0.8571428571428571,5,-0.4444444444444444
google / organic,/compara-operatori,3,-0.5,1,-0.75,3,-0.5
google / organic,/diverse,6,-0.45454545454545453,1,-0.8333333333333334,6,-0.45454545454545453
google / organic,/diverse/cazinouri-cu-mize-mici,113,-0.2848101265822785,1,-0.875,135,-0.20588235294117646
google / organic,/diverse/loterii-internationale,15,0,1,,16,0.06666666666666667
google / organic,/diverse/lozuri-online,8,0.14285714285714285,1,,10,0.42857142857142855
google / organic,/diverse/lucky-six,29,-0.30952380952380953,1,,41,-0.2807017543859649
google / organic,/ghid/bonus-spin-casino,5,-0.16666666666666666,1,-0.75,5,-0.2857142857142857
google / organic,/ghid/contact-conticazino,4,-0.42857142857142855,1,-0.5,5,-0.375
google / organic,/ghid/cum-sa-joci-la-fortuna-pe-mobil,1,0,1,,1,0
google / organic,/ghid/cum-sa-joci-la-vlad-cazino-pe-mobil,1,,1,,1,
google / organic,/ghid/favbet-contact,1,,1,,1,
google / organic,/ghid/inregistrare-conticazino,1,,1,,1,
google / organic,/ghid/inregistrare-favbet,4,0.3333333333333333,1,-0.9285714285714286,4,0.3333333333333333
google / organic,/ghid/inregistrare-si-verificare-cont-888-casino,5,4,1,,5,4
google / organic,/ghid/one-casino-bonus-fara-depunere,8,0.6,1,,8,0.3333333333333333
google / organic,/ghid/pariu-sansa-gets-bet,6,0.2,1,0,6,0.2
google / organic,/ghid/program-gets-bet,128,8.846153846153847,1,0,143,9.214285714285714
google / organic,/ghid/program-powerbet,7,0.4,1,,9,0.8
google / organic,/ghid/reguli-pacanele,4,0.3333333333333333,1,,4,0.3333333333333333
google / organic,/ghid/retragere-princess-casino,1,-0.5,1,,1,-0.6666666666666666
google / organic,/ghid/rotiri-gratuite-winmasters,6,0.5,1,-0.6666666666666666,6,0.5
google / organic,/ghid/table-online-pe-bani-reali,1,-0.6666666666666666,1,,1,-0.6666666666666666
google / organic,/ghid/totogaming-app,9,1.25,1,,9,0.5
google / organic,/ghid/turbo-wins-winner,1,0,1,,1,0
google / organic,/ghid/verificare-bilet-casa-pariurilor,1,-0.5,1,0,1,-0.5
google / organic,/ghid/verificare-bilet-fortuna,1,,1,,1,
google / organic,/ghid/verificare-bilet-superbet,3,-0.625,1,-0.5,3,-0.625
google / organic,/ghid/verificare-bilet-winner,1,,1,,1,
google / organic,/ghid/winboss-inregistrare,1,0,1,,1,0
google / organic,/ghid/winner-free-bet,2,-0.5,1,-0.6666666666666666,2,-0.5
google / organic,/jocuri/pacanele-gratis/page/6,23,0.15,1,,42,-0.20754716981132076
google / organic,/metoda-de-plata/cazinouri-aircash,4,0.3333333333333333,1,,4,0.3333333333333333
google / organic,/producatori-sloturi/amusnet/page/4,3,-0.25,1,,4,-0.2
google / organic,/slot/100-burning-hot,35,2.5,1,,44,3.4
google / organic,/slot/27-wins-demo,10,4,1,,11,4.5
google / organic,/slot/always-hot-deluxe,3,-0.4,1,,3,-0.5
google / organic,/slot/american-poker-ii,13,-0.5,1,,18,-0.4857142857142857
google / organic,/slot/book-of-ra-magic,6,0.5,1,-0.5,8,0.3333333333333333
google / organic,/slot/book-of-tut-respin-demo,16,3,1,,29,0.45
google / organic,/slot/burning-hot-extreme,30,0.6666666666666666,1,,70,0.20689655172413793
google / organic,/slot/burning-hot-instant,1,,1,,1,
google / organic,/slot/dog-house-megaways,6,0,1,,8,0
google / organic,/slot/extremely-hot,8,0.3333333333333333,1,,8,0
google / organic,/slot/fortune-spells,2,1,1,,2,1
google / organic,/slot/hot-spin,1,-0.5,1,0,1,-0.5
google / organic,/slot/majestic-forest,1,0,1,,1,0
google / organic,/slot/money-train-3,1,-0.75,1,,1,-0.8333333333333334
google / organic,/slot/mystic-desert-bell-link-demo,1,-0.5,1,-0.5,1,-0.5
google / organic,/slot/penguin-style,17,0.7,1,0,19,0.9
google / organic,/slot/roaring-forties,39,0.05405405405405406,1,0,60,-0.07692307692307693
google / organic,/slot/sugar-rush,11,-0.3125,1,0,12,-0.4
google / organic,/slot/sugar-rush-1000,14,-0.125,1,,48,0.3333333333333333
google / organic,/slot/sweet-bonanza-1000,19,-0.05,1,-0.75,51,0.1590909090909091
google / organic,/slot/vegascaline,7,-0.125,1,,8,-0.2
