First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/jocuri-cu-pacanele/40-extra-crown-gratis,1,-0.75,0,-1,1,-0.8
google / organic,/jocuri-cu-pacanele/40-hot-cash-gratis,5,-0.5454545454545454,0,,6,-0.5384615384615384
google / organic,/jocuri-cu-pacanele/40-lucky-king-gratis,5,1.5,0,,5,1.5
google / organic,/jocuri-cu-pacanele/40-mega-clover-gratis,17,0.4166666666666667,0,,26,0.625
google / organic,/jocuri-cu-pacanele/40-shining-crown-bell-link-gratis,61,-0.21794871794871795,0,-1,90,-0.3877551020408163
google / organic,/jocuri-cu-pacanele/40-shining-jewels-gratis,5,0,0,,11,0.5714285714285714
google / organic,/jocuri-cu-pacanele/40-treasures-gratis,10,1,0,-1,16,-0.23809523809523808
google / organic,/jocuri-cu-pacanele/40-zodiac-wheel-bell-link-gratis,7,-0.3,0,-1,23,0.09523809523809523
google / organic,/jocuri-cu-pacanele/5-dazzling-hot-clover-chance-gratis,3,-0.625,0,,4,-0.5
google / organic,/jocuri-cu-pacanele/5-frozen-charms-megaways-gratis,1,0,0,,3,2
google / organic,/jocuri-cu-pacanele/5-great-star-gratis,1,-0.6666666666666666,0,,1,-0.8
google / organic,/jocuri-cu-pacanele/5-juggle-fruits-gratis,11,0.375,0,,12,0.09090909090909091
google / organic,/jocuri-cu-pacanele/5-line-fortune-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/5-lions-reborn-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/50-amazons-battle-gratis,4,1,0,-1,5,1.5
google / organic,/jocuri-cu-pacanele/50-horses-gratis,1,-0.6666666666666666,0,-1,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/50-hot-blast-clover-chance-gratis,3,0.5,0,-1,5,1.5
google / organic,/jocuri-cu-pacanele/7-and-crystals-gratis,3,-0.25,0,-1,4,0
google / organic,/jocuri-cu-pacanele/9-pots-of-gold-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/a-fistful-of-wilds-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/action-joker-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/amazons-battle-gratis,5,-0.375,0,-1,7,-0.2222222222222222
google / organic,/jocuri-cu-pacanele/american-poker-gold-gratis,2,-0.3333333333333333,0,,11,-0.35294117647058826
google / organic,/jocuri-cu-pacanele/art-of-gold-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/aztec-bonanza-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/barbarians-gold-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/batman-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/bells-on-fire-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/bier-o-meter-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/big-bad-wolf-gratis,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/big-bamboo-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/big-bass-amazon-xtreme-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/big-bass-bonanza-1000-gratis,2,0,0,,2,-0.6
google / organic,/jocuri-cu-pacanele/big-bass-bonanza-gratis,6,-0.25,0,-1,7,-0.46153846153846156
google / organic,/jocuri-cu-pacanele/big-bass-christmas-frozen-lake-gratis,2,,0,,3,
google / organic,/jocuri-cu-pacanele/big-bass-football-bonanza-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/big-bass-halloween-gratis,1,,0,,3,
google / organic,/jocuri-cu-pacanele/big-bass-keeping-it-reel-gratis,6,,0,,16,
google / organic,/jocuri-cu-pacanele/big-bass-trophy-catch-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/big-bonus-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/bigger-bass-bonanza-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/black-diamond-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/bomb-bonanza-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/bone-raiders-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/book-of-dead-gratis,5,4,0,,6,2
google / organic,/jocuri-cu-pacanele/book-of-gates-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/book-of-lady-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/book-of-magic-gratis,5,-0.2857142857142857,0,,6,-0.14285714285714285
google / organic,/jocuri-cu-pacanele/boxes-dare-2-win-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/brave-cat-gratis,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/buffalo-king-megaways-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/bulky-fruits-gratis,1,-0.8571428571428571,0,,1,-0.8888888888888888
google / organic,/jocuri-cu-pacanele/burning-chilli-x-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/burning-fortunator-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/burning-hot-bell-link-gratis,11,-0.21428571428571427,0,-1,16,-0.2
google / organic,/jocuri-cu-pacanele/burning-hot-clover-chance-gratis,6,-0.3333333333333333,0,,6,-0.5714285714285714
google / organic,/jocuri-cu-pacanele/candy-palace-gratis,3,0.5,0,,4,1
google / organic,/jocuri-cu-pacanele/candy-rush-gratis,8,,0,,9,
google / organic,/jocuri-cu-pacanele/caramelo-sortudo-gratis,1,-0.5,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/cashback-blackjack-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/casino-holdem-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/cat-wilde-and-the-pyramids-of-dead-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/cats-royal-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/charms-and-clovers-gratis,1,-0.5,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/chicken-chase-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/chicken-drop-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/christmas-big-bass-bonanza-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/circus-brilliant-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/cocktail-rush-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/coin-miner-gratis,2,0,0,,5,1.5
google / organic,/jocuri-cu-pacanele/crazy-ex-girlfriend-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/crazy-monkey-2-gratis,2,-0.5,0,,4,-0.2
google / organic,/jocuri-cu-pacanele/crown-and-diamonds-hold-and-win-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/crystal-clans-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/crystal-forest-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/crystal-mania-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/dazzling-diamonds-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/dead-dead-or-deader-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/diamond-plus-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/diamond-strike-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/dice-and-roll-christmas-edition-gratis,1,-0.5,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/dice-high-gratis,1,-0.8,0,-1,1,-0.875
google / organic,/jocuri-cu-pacanele/dinopolis-gratis,1,-0.5,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/dorothys-fairyland-gratis,1,-0.6666666666666666,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/double-dice-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/dracula-stakelogic-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/dragon-reels-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/duck-hunters-happy-hour-gratis,1,0,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/east-coast-vs-west-coast-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/egyptian-sun-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/euphoria-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/extra-chilli-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/extra-crown-deluxe-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/extra-crown-dice-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/extremely-hot-gratis,9,0.8,0,,24,0.7142857142857143
google / organic,/jocuri-cu-pacanele/eye-of-cleopatra-gratis,1,0,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/fairy-queen-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/fast-money-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/fat-santa-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/fire-hot-100-gratis,3,,0,,5,
google / organic,/jocuri-cu-pacanele/fishin-frenzy-megaways-gratis,1,-0.5,0,-1,1,-0.5
google / organic,/jocuri-cu-pacanele/flamenco-roses-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/flaming-hot-6-reels-gratis,3,0.5,0,-1,3,0.5
google / organic,/jocuri-cu-pacanele/flaming-hot-extreme-bell-link-gratis,30,-0.0625,0,,90,0.18421052631578946
google / organic,/jocuri-cu-pacanele/flaming-hot-gratis,16,-0.2,0,-1,36,-0.16279069767441862
google / organic,/jocuri-cu-pacanele/football-champions-cup-gratis,1,,0,,1,
yahoo / organic,/jocuri/poker-ca-la-aparate,1,,0,,1,
google / organic,/jocuri-cu-pacanele/fortune-pai-gow-poker-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/fortune-spells-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/frog-story-gratis,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/fruit-super-nova-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/galactic-wilds-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/game-of-luck-gratis,3,,0,,3,
google / organic,/jocuri-cu-pacanele/gates-of-olympus-1000-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/gates-of-olympus-gratis,11,0.1,0,,14,0.16666666666666666
google / organic,/jocuri-cu-pacanele/gator-hunters-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/gem-roulette-gratis,1,0,0,,4,3
google / organic,/jocuri-cu-pacanele/gems-bonanza-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/giga-jar-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/great-27-gratis,5,0,0,-1,11,0.5714285714285714
google / organic,/jocuri-cu-pacanele/great-empire-gratis,1,-0.6666666666666666,0,,1,-0.75
google / organic,/jocuri-cu-pacanele/great-game-rockies-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/greedy-wolf-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/haunted-crypt-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/hell-hot-100-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/hercules-and-pegasus-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/honey-honey-honey-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/honey-rush-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/hot-chilli-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/hot-fiesta-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/hot-hot-fruit-gratis,3,2,0,,3,2
google / organic,/jocuri-cu-pacanele/hot-scatter-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/hot-tuna-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/hungry-shark-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/imperial-crown-gratis,1,0,0,,2,1
google / organic,/jocuri-cu-pacanele/imperial-wars-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/irish-coins-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/iron-bank-2-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/island-gratis,4,0.3333333333333333,0,,5,-0.2857142857142857
google / organic,/jocuri-cu-pacanele/jackpot-crown-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/jewels-4-all-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/jhana-of-god-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/joc-always-hot-deluxe-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/joker-party-6-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/joker-troupe-gratis,1,-0.6666666666666666,0,,1,-0.75
google / organic,/jocuri-cu-pacanele/joker-wild-blaster-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/juicy-fruits-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/king-kong-cash-gratis,2,-0.6666666666666666,0,-1,2,-0.7142857142857143
google / organic,/jocuri-cu-pacanele/king-of-slots-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/le-digger-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/le-fisherman-gratis,23,0.2777777777777778,0,,23,0.2777777777777778
google / organic,/jocuri-cu-pacanele/luck-o-the-irish-fortunde-spins-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/lucky-hot-gratis,11,0,0,,16,0.45454545454545453
google / organic,/jocuri-cu-pacanele/lucky-o-miner-gratis,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/lucky-pharaoh-gratis,4,-0.6,0,-1,4,-0.6363636363636364
google / organic,/jocuri-cu-pacanele/lucky-reels-gratis,5,0,0,,5,0
google / organic,/jocuri-cu-pacanele/lucky-wild-gratis,8,0.3333333333333333,0,-1,9,0.5
google / organic,/jocuri-cu-pacanele/magic-27-gratis,3,2,0,,4,3
google / organic,/jocuri-cu-pacanele/magic-81-lines-gratis,7,0,0,-1,9,0
google / organic,/jocuri-cu-pacanele/magic-hunter-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/mega-joker-gratis,6,-0.14285714285714285,0,,6,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/mega-moolah-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/megaways-jack-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/mental-gratis,2,1,0,,4,3
google / organic,/jocuri-cu-pacanele/miami-bici-gratis,3,0,0,-1,3,0
google / organic,/jocuri-cu-pacanele/million-coins-respin-gratis,2,,0,,2,
google / organic,/jocuri-cu-pacanele/money-cart-3-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/money-train-2-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/more-dice-roll-gratis,11,0,0,-1,15,0.25
google / organic,/jocuri-cu-pacanele/more-lucky-and-wild-gratis,1,0,0,,1,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/mummys-jewels-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/mystery-kingdom-mystery-bells-gratis,4,0.3333333333333333,0,,8,1.6666666666666667
google / organic,/jocuri-cu-pacanele/olympic-cash-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/olympus-wins-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/orient-story-deluxe-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/pacanele-book-of-ra-3,1,0,0,-1,1,0
google / organic,/jocuri-cu-pacanele/peaky-blinders-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/penguin-style-gratis,6,-0.3333333333333333,0,,6,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/pharaohs-tomb-gratis,5,4,0,,5,4
google / organic,/jocuri-cu-pacanele/pin-up-queens-gratis,1,0,0,,2,1
google / organic,/jocuri-cu-pacanele/pirate-gratis,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/pixel-reels-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/plenty-of-fruit-20-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/plenty-on-twenty-gratis,7,0.16666666666666666,0,-1,15,1.1428571428571428
google / organic,/jocuri-cu-pacanele/queen-of-hearts-deluxe-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/rainbow-queen-gratis,1,0,0,,2,1
google / organic,/jocuri-cu-pacanele/ramses-book-gdn-gratis,2,1,0,,2,1
google / organic,/jocuri-cu-pacanele/razor-shark-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/regal-spins-10-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/resident-gratis,8,0.6,0,,13,0.4444444444444444
google / organic,/jocuri-cu-pacanele/retro-7-hot-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/retro-tapes-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/rise-of-ra-gratis,4,-0.42857142857142855,0,,33,-0.05714285714285714
google / organic,/jocuri-cu-pacanele/roaring-wilds-gratis,5,-0.7222222222222222,0,-1,5,-0.7368421052631579
google / organic,/jocuri-cu-pacanele/roulette-fazi-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/royal-secrets-gratis,5,,0,,7,
google / organic,/jocuri-cu-pacanele/san-quentin-2-death-row-gratis,1,-0.75,0,,1,-0.75
google / organic,/jocuri-cu-pacanele/san-quentin-manhunt-gratis,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/sanatorium-secrets-gratis,1,,0,,2,
google / organic,/jocuri-cu-pacanele/secrets-of-alchemy-gratis,5,0.25,0,,10,1
google / organic,/jocuri-cu-pacanele/sharky-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/shining-dice-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/shining-hot-20-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/shooting-stars-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sin-city-nights-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sirenas-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sixsixsix-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sizzling-777-deluxe-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sizzling-777-gratis,2,,0,,3,
google / organic,/jocuri-cu-pacanele/sizzling-gems-gratis,2,0,0,-1,2,0
google / organic,/jocuri-cu-pacanele/sizzling-hot-6-extra-gold-gratis,3,-0.25,0,,4,0
google / organic,/jocuri-cu-pacanele/slingo-hot-roll-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/snake-arena-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/star-nova-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/starlight-princess-1000-gratis,2,0,0,,2,0
google / organic,/jocuri-cu-pacanele/stories-of-infinity-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/stunning-hot-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sugar-rush-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sugar-rush-super-scatter-gratis,3,0,0,,3,0
google / organic,/jocuri-cu-pacanele/summer-bliss-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/sun-princess-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/super-20-gratis,1,-0.5,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/super-7s-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/supreme-hot-gratis,39,-0.23529411764705882,0,-1,52,-0.21212121212121213
google / organic,/jocuri-cu-pacanele/sweet-bonanza-1000-gratis,2,0,0,,2,-0.3333333333333333
google / organic,/jocuri-cu-pacanele/sweet-bonanza-2500-gratis,2,1,0,,2,0
google / organic,/jocuri-cu-pacanele/sweet-bonanza-xmas-gratis,2,-0.5,0,,2,-0.5
google / organic,/jocuri-cu-pacanele/sweet-rush-bonanza-gratis,1,-0.75,0,,1,-0.75
google / organic,/jocuri-cu-pacanele/the-big-dog-house-gratis,1,-0.8333333333333334,0,,1,-0.875
google / organic,/jocuri-cu-pacanele/the-dog-house-gratis,3,-0.625,0,,3,-0.625
google / organic,/jocuri-cu-pacanele/the-dog-house-megaways-gratis,4,1,0,,7,-0.3
google / organic,/jocuri-cu-pacanele/the-fortune-pig-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/the-nutcracker-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/the-pearl-game-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/the-story-of-alexander-gratis,3,-0.5714285714285714,0,,3,-0.625
google / organic,/jocuri-cu-pacanele/tic-tac-take-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/tome-of-madness-gratis,3,-0.625,0,,3,-0.6666666666666666
google / organic,/jocuri-cu-pacanele/triple-bar-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/tropical-tiki-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/turbo-poker-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/twilight-princess-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/ultra-hot-deluxe-gratis,3,-0.25,0,,4,0
google / organic,/jocuri-cu-pacanele/vampire-night-bell-link-gratis,5,1.5,0,,6,1
google / organic,/jocuri-cu-pacanele/vegas-nights-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/vending-machine-gratis,1,0,0,,1,-0.5
google / organic,/jocuri-cu-pacanele/versailles-gold-clover-chance-gratis,4,0,0,,5,0.25
google / organic,/jocuri-cu-pacanele/vikings-fortune-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wicked-hot-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wild-booster-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wild-bots-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wild-north-gratis,1,-0.5,0,,7,-0.5
google / organic,/jocuri-cu-pacanele/wild-toro-3-gratis,2,0,0,,2,0
google / organic,/jocuri-cu-pacanele/wild-west-gold-gratis,1,-0.6666666666666666,0,,1,-0.75
google / organic,/jocuri-cu-pacanele/wild-wild-bananas-gratis,1,0,0,,1,0
google / organic,/jocuri-cu-pacanele/wisdom-of-athena-1000-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wisdom-of-athena-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/witchcraft-academy-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/wolf-fang-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/xtra-hot-gratis,1,,0,,1,
google / organic,/jocuri-cu-pacanele/zeus-vs-hades-gratis,2,,0,,2,
google / organic,/jocuri-online-cu-carti-populare,1,,0,,1,
google / organic,/jocuri/pacanele-clasice/page/3,1,,0,,1,
google / organic,/jocuri/pacanele-clasice/page/4,1,,0,,1,
google / organic,/jocuri/pacanele-clasice/page/5,1,-0.75,0,,16,0.06666666666666667
google / organic,/jocuri/pacanele-de-craciun,3,0,0,,3,0
google / organic,/jocuri/pacanele-fructe,28,-0.2,0,-1,71,0.16393442622950818
google / organic,/jocuri/pacanele-plinko,1,,0,,1,
google / organic,/jocuri/pacanele-rtp-mare,2,-0.6666666666666666,0,,3,-0.8125
google / organic,/jocuri/pacanele-speciale/page/3,1,,0,,1,
google / organic,/jocuri/pacanele-zaruri,1,-0.5,0,-1,1,-0.5
google / organic,/loto-italia,2,-0.3333333333333333,0,,2,-0.3333333333333333
google / organic,/loto-letonia,1,-0.5,0,-1,1,-0.5
google / organic,/loto-polonia,4,0,0,,5,-0.2857142857142857
google / organic,/loto-spania,1,0,0,,1,0
google / organic,/lozuri-razuibile,5,,0,,5,
google / organic,/maxbet-350-rotiri-gratuite,2,,0,,2,
google / organic,/maxbet-cod-bonus,1,,0,,1,
google / organic,/maxbet-free-spins,1,,0,,1,
google / organic,/metode-de-contact-hot-spins,1,,0,,1,
google / organic,/metode-de-plata-spin-casino,1,,0,,1,
google / organic,/moara-reguli,3,2,0,,3,2
google / organic,/oferte-limitate,1,0,0,,2,1
google / organic,/pacanele-favorite,1,,0,,1,
google / organic,/pacanele-million-casino,1,,0,,1,
google / organic,/pacanele-online-pe-telefon-mobil,1,0,0,,1,0
google / organic,/pacanele-winner-casino,1,,0,,1,
google / organic,/page/2,1,,0,,1,
google / organic,/pasienta-reguli,1,-0.6666666666666666,0,,1,-0.8
google / organic,/plati-casino/cazinouri-abon,2,,0,,2,
google / organic,/prima-casino-aplicatie,1,,0,,1,
google / organic,/principalele-reguli-polo,2,1,0,,2,1
google / organic,/producatori-jocuri,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/producatori-jocuri/amatic,1,0,0,,1,0
google / organic,/producatori-jocuri/egt-gratis/page/2,5,-0.16666666666666666,0,-1,9,0.125
google / organic,/producatori-jocuri/endorphina,1,,0,,2,
google / organic,/producatori-jocuri/fazi,1,,0,,1,
google / organic,/producatori-jocuri/igt,2,1,0,,2,1
google / organic,/producatori-jocuri/microgaming-gratis,1,0,0,,2,1
google / organic,/producatori-jocuri/no-limit,2,-0.5,0,,2,-0.5
google / organic,/producatori-jocuri/novomatic-gratis,4,0.3333333333333333,0,-1,4,0
google / organic,/producatori-jocuri/pragmatic-play,2,,0,,2,
google / organic,/program-fidelitate-maxbet,1,,0,,1,
google / organic,/recenzie/game-world-casino,1,,0,,1,
google / organic,/recenzie/victory-bet-casino,4,1,0,,4,1
google / organic,/reguli-alias,1,-0.5,0,,1,-0.5
google / organic,/reguli-catan,2,,0,,2,
google / organic,/reguli-hochei,2,,0,,2,
google / organic,/reguli-joc-3-5-8,3,-0.5714285714285714,0,,3,-0.7
google / organic,/reguli-joc-cruce-online,1,-0.6666666666666666,0,,1,-0.6666666666666666
google / organic,/reguli-joc-uno,1,,0,,1,
google / organic,/reguli-kings,1,-0.75,0,,1,-0.8571428571428571
google / organic,/reguli-monopoly,1,,0,,1,
google / organic,/review-rating-sloturi,1,0,0,,1,-0.5
google / organic,/rng-jocuri-pacanele,1,0,0,,1,0
google / organic,/rotiri-gratuite-conti-cazino,1,0,0,,1,0
google / organic,/semnificatia-cartilor-de-joc,1,,0,,1,
google / organic,/seven-bet-contact,2,1,0,-1,2,1
google / organic,/superstitii-romanesti-despre-noroc,1,,0,,1,
google / organic,/tag/200-rotiri-gratuite,1,,0,,1,
google / organic,/tag/50-rotiri-gratuite,2,,0,,2,
google / organic,/tari-in-care-sunt-interzise-jocurile-de-noroc,3,-0.4,0,,3,-0.4
google / organic,/termeni-din-poker,1,,0,,1,
google / organic,/top-pacanele-caini,1,,0,,1,
google / organic,/top-pacanele-cu-animale,1,,0,,1,
google / organic,/top-pacanele-cu-ardei,3,,0,,3,
google / organic,/top-pacanele-cu-bile,7,1.3333333333333333,0,,8,1
google / organic,/top-pacanele-cu-bombe,1,0,0,,1,0
google / organic,/top-pacanele-cu-cai,1,-0.5,0,,1,-0.5
google / organic,/top-pacanele-cu-diamante,1,,0,,1,
