First user source / medium,Landing page,Total users,% Δ,Add to carts,% Δ,Sessions,% Δ
google / organic,/ghid/cum-sa-joci-la-unibet-pe-mobil,1,,0,,1,
google / organic,/ghid/depunere-retragere-maxbet,2,1,0,,2,1
google / organic,/ghid/depunere-retragere-unibet,1,,0,,1,
google / organic,/ghid/depunere-retragere-winner,1,,0,,1,
google / organic,/ghid/depunere-si-retragere-888-casino,4,,0,,5,
google / organic,/ghid/depunere-si-retragere-gets-bet,1,,0,,1,
google / organic,/ghid/excelbet-rotiri-gratuite,2,,0,,3,
google / organic,/ghid/fortuna-palace-bonus-fara-depunere,1,-0.5,0,,1,-0.5
google / organic,/ghid/frank-casino-contact,1,,0,,2,
google / organic,/ghid/inchidere-cont-maxbet,1,,0,,1,
google / organic,/ghid/inregistrare-cashpot,1,,0,,1,
google / organic,/ghid/luck-casino-aplicatie,1,,0,,2,
google / organic,/ghid/maxwin-bonus-fara-depunere,3,-0.25,0,,3,-0.25
google / organic,/ghid/mega-puncte-stanleybet,1,,0,,1,
google / organic,/ghid/one-casino-bonus-fara-depunere,2,-0.3333333333333333,0,-1,2,-0.3333333333333333
google / organic,/ghid/princess-casino-aplicatie,3,0.5,0,-1,4,1
google / organic,/ghid/program-fortuna,1,-0.95,0,-1,1,-0.95
google / organic,/ghid/program-gets-bet,1,-0.5,0,,1,-0.5
google / organic,/ghid/program-stanleybet,2,,0,,3,
google / organic,/ghid/roata-norocului-mr-bit,1,,0,,1,
google / organic,/ghid/sali-de-jocuri,1,,0,,1,
yahoo / organic,/jocuri/pacanele-gratis,3,0,0,,3,0
google / organic,/ghid/totogaming-app,3,0,0,,3,0
google / organic,/ghid/unibet-contact,2,1,0,,2,1
google / organic,/ghid/verificare-cont-efortuna,1,,0,,1,
google / organic,/ghid/winbet-app,1,,0,,1,
google / organic,/ghid/winner-free-bet,1,,0,,1,
google / organic,/jocuri/clover-chance,1,-0.5,0,,1,-0.75
google / organic,/jocuri/egypt-quest,1,-0.5,0,,1,-0.5
google / organic,/jocuri/pacanele-cu-speciale/page/2,3,0.5,0,,3,0
google / organic,/jocuri/pacanele-cu-speciale/page/4,1,,0,,1,
google / organic,/jocuri/pacanele-dublaje,4,-0.5555555555555556,0,,4,-0.6
google / organic,/jocuri/pacanele-dublaje/page/2,1,0,0,,1,0
google / organic,/jocuri/pacanele-gratis/page/3,19,-0.40625,0,-1,25,-0.4186046511627907
google / organic,/jocuri/pacanele-gratis/page/4,7,-0.3,0,,7,-0.6111111111111112
google / organic,/jocuri/pacanele-gratis/page/5,5,0,0,,7,0.4
google / organic,/jocuri/pacanele-gratis/page/6,4,-0.2,0,,5,-0.16666666666666666
google / organic,/jocuri/pacanele-gratis/page/7,6,-0.14285714285714285,0,,10,-0.09090909090909091
google / organic,/jocuri/pacanele-jackpot,1,,0,,1,
google / organic,/jocuri/pacanele-megaways,1,,0,,1,
google / organic,/jocuri/sloturi-cu-rtp-mare,2,,0,,2,
google / organic,/metoda-de-plata/cazinouri-aircash,2,,0,,2,
google / organic,/metode-de-plata,1,,0,,1,
google / organic,/oferta-speciala/betfair-bonus-fara-depunere,2,1,0,,2,1
google / organic,/oferta-speciala/roata-norocului-winboss,1,,0,,1,
google / organic,/oferta-speciala/superspin-superbet,1,0,0,,2,1
google / organic,/offer/ccr-g-tc-pmax-luckyseven,1,0,0,,1,0
google / organic,/paste-2026-o,1,-0.5,0,,2,-0.5
google / organic,/paste-2026-p,1,,0,,1,
google / organic,/poker-online,1,-0.5,0,-1,1,-0.5
google / organic,/poker/ierarhia-mainilor-la-poker,1,,0,,1,
google / organic,/producatori-sloturi/amusnet/page/2,2,-0.3333333333333333,0,,7,0.75
google / organic,/producatori-sloturi/igt,1,,0,,1,
google / organic,/producatori-sloturi/novomatic,5,-0.2857142857142857,0,-1,53,-0.3977272727272727
google / organic,/slot/10-burning-heart,1,,0,,1,
google / organic,/slot/100-bit-dice,1,,0,,1,
google / organic,/slot/100-burning-hot,4,-0.7142857142857143,0,-1,4,-0.7647058823529411
google / organic,/slot/100-lucky-hat-clover-chance,1,,0,,1,
google / organic,/slot/100-super-hot,3,0,0,,4,0.3333333333333333
google / organic,/slot/20-bulky-fruits,2,,0,,2,
google / organic,/slot/20-burning-hot,7,1.3333333333333333,0,,16,0.45454545454545453
google / organic,/slot/20-burning-hot-clover-chance,1,,0,,1,
google / organic,/slot/20-dazzling-hot,6,-0.5,0,-1,7,-0.4166666666666667
google / organic,/slot/20-diamond-plus,1,,0,,1,
google / organic,/slot/20-diamonds,1,-0.5,0,,1,-0.5
google / organic,/slot/20-extra-crown,1,,0,,1,
google / organic,/slot/20-hot-blast,4,3,0,,4,3
google / organic,/slot/27-wins-demo,2,,0,,3,
google / organic,/slot/30-spicy-fruits-gratis,2,-0.3333333333333333,0,,2,-0.3333333333333333
